cache_key,latitude,longitude,talalat
Budapest XIII|013|Budapest|1131|Futár utca 18. (Eötvös József Általános Iskola),47.5393098,19.0889492,"structured: {'street': 'Futár utca 18', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1131'}"
Budapest XIII|013|Budapest|1135|Fiastyúk utca 47-49. (Hegedüs G. Ált.Isk.),47.5422459,19.0815596,"structured: {'street': 'Fiastyúk utca 47-49', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1135'}"
Budapest XIII|013|Budapest|1139|Röppentyű utca 62. (Ady Endre Gimnázium),47.5406194,19.0761345,"structured: {'street': 'Röppentyű utca 62', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1139'}"
Budapest XIII|013|Budapest|1139|Fiastyúk utca 47-49. (Hegedüs G. Ált.Isk.),47.5422459,19.0815596,"structured: {'street': 'Fiastyúk utca 47-49', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1139'}"
Budapest XIII|013|Budapest|1131|Nővér utca 15-17. (Németh László Gimnázium),47.5456922,19.0867491,"structured: {'street': 'Nővér utca 15-17', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1131'}"
Budapest XIII|013|Budapest|1131|Jász utca 130. (Idősek Klubja),47.5429343,19.0898416,"structured: {'street': 'Jász utca 130', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1131'}"
Budapest XIII|013|Budapest|1131|Jász utca 145. (Pöttyös Tagóvoda),47.5424049,19.0902406,"structured: {'street': 'Jász utca 145', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1131'}"
Budapest XIII|013|Budapest|1138|Göncöl u. 28-30. (Háziorvosi Rendelő),47.5474277,19.0800102,"structured: {'street': 'Göncöl utca 28-30', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1138'}"
Budapest XIII|013|Budapest|1138|Újpalotai út 14. (Idősek Klubja),47.5518473,19.0821474,"structured: {'street': 'Újpalotai út 14', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1138'}"
Budapest XIII|013|Budapest|1138|Gyöngyösi sétány 7. (Számítástechnikai Ált.Isk.),47.5512931,19.0788414,"structured: {'street': 'Gyöngyösi sétány 7', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1138'}"
Budapest XIII|013|Budapest|1131|Göncöl u. 28-30. (Háziorvosi Rendelő),47.5474277,19.0800102,"structured: {'street': 'Göncöl utca 28-30', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1131'}"
Budapest XIII|013|Budapest|1139|Nővér utca 15-17. (Németh László Gimnázium),47.5456922,19.0867491,"structured: {'street': 'Nővér utca 15-17', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1139'}"
Budapest XIII|013|Budapest|1131|Tomori utca 2. (Tomori Pál Általános Iskola),47.5454237,19.0756764,"structured: {'street': 'Tomori utca 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1131'}"
Budapest XIII|013|Budapest|1138|Madarász Viktor utca 3. (Nyitnikék Tagóvoda),47.5437479,19.0746351,"structured: {'street': 'Madarász Viktor utca 3', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1138'}"
Budapest XIII|013|Budapest|1131|Gyöngyösi sétány 7. (Számítástechnikai Ált.Isk.),47.5512931,19.0788414,"structured: {'street': 'Gyöngyösi sétány 7', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1131'}"
Budapest XIII|013|Budapest|1139|Szegedi út 17. (Szakorvosi Rendelő),47.5295943,19.0807525,"structured: {'street': 'Szegedi út 17', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1139'}"
Budapest XIV|014|Budapest|1142|Csáktornya park 1. (Munkácsy Mihály Ált.Isk.),47.5365297,19.1077081,"structured: {'street': 'Csáktornya park 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1142'}"
Budapest XIV|014|Budapest|1142|Ungvár utca 36. (Zuglói Hajós Alfréd Ált.Isk.),47.5298389,19.1024213,"structured: {'street': 'Ungvár utca 36', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1142'}"
Budapest XIV|014|Budapest|1142|Ungvár utca 24/A. (Örökzöld Óvoda),47.5276286,19.1008362,"structured: {'street': 'Ungvár utca 24/A.', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1142'}"
Budapest XIV|014|Budapest|1147|Ilosvai Selymes utca 116-118. (Bóbita Óvoda),47.5243807,19.1072114,"structured: {'street': 'Ilosvai Selymes utca 116-118', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1147'}"
Budapest XIV|014|Budapest|1147|Cinkotai út 135-137.(Hallássérültek Bp.-i Tanint.),47.5291229,19.1232872,"structured: {'street': 'Cinkotai út 135-137', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1147'}"
Budapest XIV|014|Budapest|1141|Cinkotai út 135-137.(Hallássérültek Bp.-i Tanint.),47.5257623,19.1303068,"structured: {'street': 'Cinkotai út 135-137', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1141'}"
Budapest XIV|014|Budapest|1147|Ungvár utca 36. (Zuglói Hajós Alfréd Ált.Isk.),47.5298389,19.1024213,"structured: {'street': 'Ungvár utca 36', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1147'}"
Budapest XIV|014|Budapest|1147|Kerékgyártó utca 35-39.(Kerékgyártó Óvoda),47.5251924,19.110516,"structured: {'street': 'Kerékgyártó utca 35-39', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1147'}"
Budapest XIV|014|Budapest|1147|Telepes utca 32.(Széchenyi István Ált. Isk.),47.5230032,19.1123699,"structured: {'street': 'Telepes utca 32', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1147'}"
Budapest XIV|014|Budapest|1147|Ungvár utca 24/A. (Örökzöld Óvoda),47.5276287,19.1008362,"structured: {'street': 'Ungvár utca 24/A.', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1147'}"
Budapest XIV|014|Budapest|1145|Erzsébet királyné útja 35-37.(Jókai Mór Ált.Isk.),47.5212516,19.1002894,"structured: {'street': 'Erzsébet királyné útja 35-37', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1145'}"
Budapest XIV|014|Budapest|1146|Hermina út 23. (Liszt Ferenc Ált.Isk.),47.5143376,19.0932037,"structured: {'street': 'Hermina út 23', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1146'}"
Budapest XIV|014|Budapest|1146|Hermina út 9-15. (Városligeti Ált.Isk.),47.5124809,19.0954286,"structured: {'street': 'Hermina út 9-15', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1146'}"
Budapest XIV|014|Budapest|1146|Ajtósi Dürer sor 15. (Szent István Gimnázium),47.5078481,19.0893397,"structured: {'street': 'Ajtósi Dürer sor 15', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1146'}"
Budapest XIV|014|Budapest|1149|Szugló utca 90/A.(Rózsavár Óvoda bej.: Szabács u.),47.5185311,19.1165456,"structured: {'street': 'Szugló utca 90/A.', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1149'}"
Budapest XIV|014|Budapest|1145|Telepes utca 32.(Széchenyi István Ált. Isk.),47.5230032,19.1123699,"structured: {'street': 'Telepes utca 32', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1145'}"
Budapest XIV|014|Budapest|1149|Telepes utca 32.(Széchenyi István Ált. Isk.),47.5230032,19.1123699,"structured: {'street': 'Telepes utca 32', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1149'}"
Budapest XIV|014|Budapest|1145|Bácskai utca 17/A.(Ringató Bölcsőde),47.5153134,19.1026269,"structured: {'street': 'Bácskai utca 17/A.', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1145'}"
Budapest XIV|014|Budapest|1149|Lengyel utca 23.(Németh Imre Ált.Isk.),47.5157567,19.1264095,"structured: {'street': 'Lengyel utca 23', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1149'}"
Budapest XIV|014|Budapest|1148|Lengyel utca 23.(Németh Imre Ált.Isk.),47.5157567,19.1264095,"structured: {'street': 'Lengyel utca 23', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1148'}"
Budapest XIV|014|Budapest|1148|Lengyel utca 21.(Cseperedő Óvoda),47.5157119,19.1254379,"structured: {'street': 'Lengyel utca 21', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1148'}"
Budapest XIV|014|Budapest|1149|Szugló utca 73-75.(Kincskereső Óvoda),47.5170409,19.1156767,"structured: {'street': 'Szugló utca 73-75', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1149'}"
Budapest XIV|014|Budapest|1148|Szugló utca 73-75.(Kincskereső Óvoda),47.5195216,19.1186462,"structured: {'street': 'Szugló utca 73-75', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1148'}"
Budapest XIV|014|Budapest|1141|Egressy út 182. (Hétszínvirág Óvoda),47.5228771,19.1302483,"structured: {'street': 'Egressy út 182', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1141'}"
Budapest XIV|014|Budapest|1149|Egressy út 182. (Hétszínvirág Óvoda),47.5228771,19.1302483,"structured: {'street': 'Egressy út 182', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1149'}"
Budapest XIV|014|Budapest|1149|Egressy út 178/G. (Korábbi iskola épület),47.5223323,19.1282328,"structured: {'street': 'Egressy út 178/G.', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1149'}"
Budapest XIV|014|Budapest|1141|Újváros park 2. (Móra Ferenc Ált.Isk.),47.5126232,19.1431885,"structured: {'street': 'Újváros park 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1141'}"
Budapest XIV|014|Budapest|1148|Mogyoródi út 128. (Váci Mihály Kollégium),47.5179835,19.1311557,"structured: {'street': 'Mogyoródi út 128', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1148'}"
Budapest XIV|014|Budapest|1148|Egressy út 178/G. (Korábbi iskola épület),47.5223323,19.1282328,"structured: {'street': 'Egressy út 178/G.', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1148'}"
Budapest XIV|014|Budapest|1141|Újváros park 1. (Zuglói Pöttöm Park Óvoda),47.5136666,19.1425624,"structured: {'street': 'Újváros park 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1141'}"
Budapest XIV|014|Budapest|1141|Nagy Lajos király útja 73.(Parkolási Ügyfélszolg.),47.5125707,19.1246863,"structured: {'street': 'Nagy Lajos király útja 73', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1141'}"
Budapest XIV|014|Budapest|1141|Álmos vezér útja 46.(Benedek Elek EGYMI),47.5096992,19.1324193,"structured: {'street': 'Álmos vezér útja 46', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1141'}"
Budapest XIV|014|Budapest|1143|Egressy út 1/F.(Meseház Óvoda),47.5049658,19.1018281,"structured: {'street': 'Egressy út 1/F.', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1143'}"
Budapest XIV|014|Budapest|1146|Thököly út 92.(Vadvirág Bölcsőde),47.5102485,19.0962046,"structured: {'street': 'Thököly út 92', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1146'}"
Budapest XIV|014|Budapest|1146|Thököly út 48-54.(Petrik Lajos Szakközépisk.),47.5052135,19.0893315,"structured: {'street': 'Thököly út 48-54', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1146'}"
Budapest XIV|014|Budapest|1143|Utász utca 23.(Csibe Bölcsőde),47.5028945,19.1095753,"structured: {'street': 'Utász utca 23', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1143'}"
Budapest XIV|014|Budapest|1143|Őrnagy utca 11.(Meseház Óvoda),47.502251,19.1113586,"structured: {'street': 'Őrnagy utca 11', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1143'}"
Budapest XIV|014|Budapest|1145|Bölcsőde utca 1.(Micimackó Kuckója Bölcsőde),47.5137166,19.1090766,"structured: {'street': 'Bölcsőde utca 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1145'}"
Budapest XIV|014|Budapest|1145|Újvidék tér 3.(Arany János Ált.Isk.),47.5111287,19.1068928,"structured: {'street': 'Újvidék tér 3', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1145'}"
Budapest XIV|014|Budapest|1149|Újvidék sétány 3-5.(Napraforgó Óvoda),47.5117128,19.1107312,"structured: {'street': 'Újvidék sétány 3-5', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1149'}"
Budapest XIV|014|Budapest|1143|Hermina út 9-15.(Városligeti Ált.Isk.),47.5124809,19.0954286,"structured: {'street': 'Hermina út 9-15', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1143'}"
Budapest XIV|014|Budapest|1149|Őrnagy utca 5-7.(Csanádi Árpád KSI),47.5015842,19.1114774,"structured: {'street': 'Őrnagy utca 5-7', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1149'}"
Budapest XIV|014|Budapest|1148|Egressy út 69.(Hermann Ottó Ált.Isk.),47.5127808,19.1173442,"structured: {'street': 'Egressy út 69', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1148'}"
Budapest XIV|014|Budapest|1148|Wass Albert tér 13.(Csicsergő Óvoda),47.5098745,19.1219981,"structured: {'street': 'Wass Albert tér 13', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1148'}"
Budapest XIV|014|Budapest|1149|Mogyoródi út 19-21.(Bp.Egyesített Középisk.Koll.),47.5062797,19.1139219,"structured: {'street': 'Mogyoródi út 19-21', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1149'}"
Budapest XIV|014|Budapest|1149|Pillangó park 3-5.(Sylvester János Gimn.),47.5037094,19.1225624,"structured: {'street': 'Pillangó park 3-5', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1149'}"
Budapest XIV|014|Budapest|1148|Pillangó park 3-5.(Sylvester János Gimn.),47.5037094,19.1225624,"structured: {'street': 'Pillangó park 3-5', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1148'}"
Budapest XIV|014|Budapest|1148|Kaffka Margit köz 2.(Kaffka Margit Ált.Isk.),47.5060735,19.1295886,"structured: {'street': 'Kaffka Margit köz 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1148'}"
Budapest XIV|014|Budapest|1148|Padlizsán utca 11-13.(Heltai Gáspár Ált.Isk.),47.504531,19.1283409,"structured: {'street': 'Padlizsán utca 11-13', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1148'}"
Budapest XIV|014|Budapest|1148|Álmos vezér útja 46.(Benedek Elek EGYMI),47.5096992,19.1324193,"structured: {'street': 'Álmos vezér útja 46', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1148'}"
Budapest XIV|014|Budapest|1148|Kántorné sétány 9.(Tündérkert Óvoda),47.5054111,19.1432951,"structured: {'street': 'Kántorné sétány 9', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1148'}"
Budapest XIV|014|Budapest|1144|Kántorné sétány 9.(Tündérkert Óvoda),47.5054111,19.1432951,"structured: {'street': 'Kántorné sétány 9', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1144'}"
Budapest XIV|014|Budapest|1144|Újváros park 2. (Móra Ferenc Ált.Isk.),47.5126232,19.1431885,"structured: {'street': 'Újváros park 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1144'}"
Budapest XIV|014|Budapest|1144|Tipegő utca 3-5.(Zuglói Játékszín Óvoda),47.5112055,19.144212,"structured: {'street': 'Tipegő utca 3-5', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1144'}"
Budapest XIV|014|Budapest|1144|Álmos vezér tere 9.(Álmos Vezér Ált.Isk.és Gimn.),47.5075353,19.1437693,"structured: {'street': 'Álmos vezér tere 9', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1144'}"
Budapest XIV|014|Budapest|1144|Gvadányi utca 40-42.(Narancs Óvoda),47.5080657,19.1513712,"structured: {'street': 'Gvadányi utca 40-42', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1144'}"
Budapest XIV|014|Budapest|1144|Ond vezér park 3-5.(Dr.Mező Ferenc Ált.Isk.),47.5055769,19.1439578,"structured: {'street': 'Ond vezér park 3-5', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1144'}"
Budapest XIV|014|Budapest|1143|Utász utca 23 (Csibe Bölcsőde),47.5028945,19.1095753,"structured: {'street': 'Utász utca 23', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1143'}"
Budapest XIV|014|Budapest|1143|Őrnagy utca 11. (Meseház Óvoda),47.502251,19.1113586,"structured: {'street': 'Őrnagy utca 11', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1143'}"
Budapest XIV|014|Budapest|1141|Újváros park 2. (Móra Ferenc Ált. Isk.),47.5126232,19.1431885,"structured: {'street': 'Újváros park 2', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1141'}"
Budapest XIV|014|Budapest|1149|Szugló utca 90/A. (Rózsavár Óvoda bej.:Szabács u.),47.5185311,19.1165456,"structured: {'street': 'Szugló utca 90/A.', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1149'}"
Budapest XV|015|Budapest|1151|Bogáncs utca 51-53. (Általános Iskola),47.5757101,19.1254126,"structured: {'street': 'Bogáncs utca 51-53', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1151'}"
Budapest XV|015|Budapest|1151|Sződliget utca 24-30. (Sződliget Ház),47.5655769,19.1147194,"structured: {'street': 'Sződliget utca 24-30', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1151'}"
Budapest XV|015|Budapest|1151|Kossuth utca 53. (Általános Iskola),47.5672563,19.1299702,"structured: {'street': 'Kossuth utca 53', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1151'}"
Budapest XV|015|Budapest|1152|Kossuth utca 53. (Általános Iskola),47.5671054,19.1303589,"structured: {'street': 'Kossuth utca 53', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1152'}"
Budapest XV|015|Budapest|1152|Széchenyi tér 13. (Általános Iskola),47.5614868,19.119393,"structured: {'street': 'Széchenyi tér 13', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1152'}"
Budapest XV|015|Budapest|1154|Arany János utca 51. (Idősek klubja),47.5540595,19.1190416,"structured: {'street': 'Arany János utca 51', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1154'}"
Budapest XV|015|Budapest|1153|Bocskai utca 74-78. (Hubay Jenő Zeneiskola),47.5585007,19.1155013,"structured: {'street': 'Bocskai utca 74-78', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1153'}"
Budapest XV|015|Budapest|1153|Széchenyi tér 13. (Általános Iskola),47.5614868,19.119393,"structured: {'street': 'Széchenyi tér 13', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1153'}"
Budapest XV|015|Budapest|1153|Patyolat utca 5-7. (Óvoda),47.5462413,19.1076116,"structured: {'street': 'Patyolat utca 5-7', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1153'}"
Budapest XV|015|Budapest|1154|Aulich Lajos utca 46-62. (Hétszínvirág Öv.Óvoda),47.5503963,19.1290383,"structured: {'street': 'Aulich Lajos utca 46-62', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1154'}"
Budapest XV|015|Budapest|1154|Aulich Lajos utca 46-62. (Hétszínvirág Öv. Óvoda),47.5503963,19.1290383,"structured: {'street': 'Aulich Lajos utca 46-62', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1154'}"
Budapest XV|015|Budapest|1154|Kolozsvár utca 1. (Általános Iskola),47.5411318,19.1196404,"structured: {'street': 'Kolozsvár utca 1', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1154'}"
Budapest XV|015|Budapest|1155|Szent Korona útja 5. (Általános Iskola),47.5459256,19.1161474,"structured: {'street': 'Szent Korona útja 5', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1155'}"
Budapest XV|015|Budapest|1155|Patyolat utca 5-7. (Óvoda),47.5462413,19.1076116,"structured: {'street': 'Patyolat utca 5-7', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1155'}"
Budapest XV|015|Budapest|1158|Szűcs István utca 45. (Pestújhelyi Közösségi Ház),47.5335313,19.1222801,"structured: {'street': 'Szűcs István utca 45', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1158'}"
Budapest XV|015|Budapest|1158|Pestújhelyi út 38. (Általános Iskola),47.5374006,19.1262602,"structured: {'street': 'Pestújhelyi út 38', 'city': 'Budapest', 'country': 'Hungary', 'postalcode': '1158'}"
